filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,from_CSD,public,DISORDER,CSD_overlap_inCoRE,CSD_of_WoS_inCoRE,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,MOF,chunk_1 time (s)
acs.inorgchem.5b02378_ic5b02378_si_002_clean,3.84352,3.57212,3.8244,2.34418,318.947,136.059,0.0,0.0,0.356,0.151866,0.0,"Dy,Ni",No, ,clean,Y,N,Y,DISORDER,Y,TAKMOK,Y,15/01/2015,10.1021/acs.inorgchem.5b02378,"1 SI, 1 Structure",TAKMOK,,,,,,,,,,,,,,,,acs.inorgchem.5b02378_ic5b02378_si_002_clean,5738.3
acs.inorgchem.6b00136_ic6b00136_si_002_clean,7.2744,7.0365,7.27294,1.17665,1340.62,1139.36,0.0,0.0,0.582,0.494624,0.0,Zn,Yes,Zn,clean,Y,N,Y,DISORDER,Y,EKEXUP,Y,06/12/2015,10.1021/acs.inorgchem.6b00136,"1 SI, 4 Structure",EKEXUP,EKEXUP,EKEYAW,EKEKIQ,EKEKOW,,,,,,,,,,,,acs.inorgchem.6b00136_ic6b00136_si_002_clean,1918.2
acs.inorgchem.6b00276_ic6b00276_si_006_clean,14.12459,8.71298,14.12459,0.76132,1982.07,2603.46,21.492,28.2299,0.7202,0.945989,0.0,"Zn,Co",Yes,Zn,clean,Y,N,Y,DISORDER,N,,Y,02/02/2016,10.1021/acs.inorgchem.6b00276,"1 SI, 1 Structure",BENNEQ,,,,,,,,,,,,,,,,acs.inorgchem.6b00276_ic6b00276_si_006_clean,12604.4
acs.inorgchem.6b01211_ic6b01211_si_002_clean,11.28381,4.52903,11.28381,0.822811,2257.22,2743.3,0.0,0.0,0.6948,0.844422,0.0,Cu,Yes,Cu,clean,Y,N,Y,DISORDER,Y,OTIHOQ,Y,16/05/2016,10.1021/acs.inorgchem.6b01211,"1 SI, 1 Structure",OTIHOQ,,,,,,,,,,,,,,,,acs.inorgchem.6b01211_ic6b01211_si_002_clean,412.9
acs.inorgchem.6b01416_ic6b01416_si_004_clean,6.69143,3.5273,6.69143,1.34288,1327.26,988.368,0.0,0.0,0.5278,0.393035,0.0,Cd,Yes,Cd,clean,Y,N,Y,DISORDER,N,,Y,27/05/2016,10.1021/acs.inorgchem.6b01416,"1 SI, 1 Structure",EXAHOC,,,,,,,,,,,,,,,,acs.inorgchem.6b01416_ic6b01416_si_004_clean,537.3
acs.inorgchem.6b01762_ic6b01762_si_002_clean,11.40609,8.52606,11.40609,2.31198,1582.43,684.446,0.0,0.0,0.647,0.279846,8.65e-05,Th,Yes,Th,clean,Y,N,Y,DISORDER,N,,N,,,,,,,,,,,,,,,,,,,,acs.inorgchem.6b01762_ic6b01762_si_002_clean,291.2
ADOBIF_clean,5.54781,3.82743,5.54167,1.58873,944.037,594.207,131.28,82.6315,0.4886,0.30754,0.0,"V,Co",Yes,V,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ADOBIF_clean,249.2
AGUBUA_clean,5.46218,4.59563,5.46034,1.83317,1345.91,734.196,0.0,0.0,0.576,0.31421,0.0,Zn,No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AGUBUA_clean,745.2
AHIYOH_clean,5.55847,4.74922,5.55001,1.42546,843.163,591.503,0.0,0.0,0.4554,0.319476,0.0,Co,Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AHIYOH_clean,1574.0
AHUFIU_clean,8.82374,6.2087,8.82374,0.961965,2042.39,2123.15,0.0,0.0,0.6792,0.706055,0.0,"Mo,Ag",Yes,Ag,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AHUFIU_clean,294.7
AKOXIJ_clean,7.01714,4.33707,6.94236,1.42761,1022.79,716.43,287.21,201.182,0.528,0.369848,0.0,Ni,Yes,Ni,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AKOXIJ_clean,3244.6
am301365h_si_002_clean,11.58637,3.48934,11.58637,0.907013,1494.34,1647.54,0.0,0.0,0.6382,0.703628,0.0,Zn,No, ,clean,Y,N,Y,DISORDER,Y,LENVOR,Y,14/02/2013,10.1021/am301365h,"1 SI, 1 Structure",LENVOR,,,,,,,,,,,,,,,,am301365h_si_002_clean,315.4
AMIZIG_clean,6.42874,5.80877,6.41409,1.40393,699.498,498.243,0.0,0.0,0.4248,0.302579,0.0,"Na,Zn",Yes,Zn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AMIZIG_clean,386.4
ANOMOG_clean,12.8003,5.50166,12.79961,0.784559,2116.78,2698.05,0.0,0.0,0.7198,0.917458,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ANOMOG_clean,313.6
APEBII_clean,10.32114,3.69719,10.3209,1.22342,1765.75,1443.28,0.0,0.0,0.6248,0.510698,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,APEBII_clean,1826.3
APEBOO_clean,10.56651,4.16012,10.56651,1.24771,1971.26,1579.91,0.0,0.0,0.6524,0.52288,0.0,Zn,Yes,Zn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,APEBOO_clean,3950.0
AQEGUY_clean,5.54395,4.66139,5.49926,1.46355,1275.66,871.62,0.0,0.0,0.5148,0.351747,0.0,Ba,Yes,Ba,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AQEGUY_clean,724.1
AQERUL_clean,5.19905,3.7128,5.19898,1.6479,850.334,516.012,0.0,0.0,0.4402,0.267129,0.0,Co,No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AQERUL_clean,11913.0
AQIXUU_clean,5.00071,3.74213,5.00071,2.31618,778.297,336.026,0.0,0.0,0.406,0.175289,0.0,Co,Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AQIXUU_clean,808.2
AQOLOJ_clean,15.82324,9.85536,15.82324,0.918562,1262.34,1374.26,403.393,439.157,0.709,0.771858,0.0,Co,Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AQOLOJ_clean,1068.1
AQOTIK_clean,6.7817,3.86887,6.78051,1.47348,1288.35,874.359,0.0,0.0,0.5612,0.380867,0.0,"Fe,Pt",Yes,Pt,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AQOTIK_clean,312.2
ASANAL_clean,5.37126,3.88285,5.37126,1.20144,1052.9,876.362,0.0,0.0,0.5218,0.434312,0.0,Cd,Yes,Cd,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ASANAL_clean,480.8
ASEKAM_clean,5.99031,5.00967,5.99031,1.72662,1403.65,812.946,0.0,0.0,0.5696,0.329892,0.0,Cd,Yes,Cd,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ASEKAM_clean,687.6
ASIVEF_clean,11.85007,7.21214,11.45277,0.623261,2219.01,3560.32,0.0,0.0,0.7618,1.22228,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ASIVEF_clean,291.3
ATEJOA_clean,4.70745,4.24568,4.70745,1.89843,608.117,320.327,105.12,55.3722,0.4134,0.217759,0.0,Gd,No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ATEJOA_clean,1971.2
ATEZEG_clean,10.12518,7.5272,10.12318,0.775574,2361.78,3045.2,0.0,0.0,0.7158,0.922929,0.0,Yb,Yes,Yb,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ATEZEG_clean,265.7
ATEZIK_clean,10.39835,7.60488,10.39835,0.744295,2329.14,3129.33,0.0,0.0,0.7298,0.980525,0.0,Lu,Yes,Lu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ATEZIK_clean,256.8
ATUZEW_clean,10.5847,3.84767,10.5847,0.968927,2122.87,2190.95,0.0,0.0,0.6504,0.671258,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,ATUZEW_clean,699.2
AVETAY_clean,5.64584,4.05596,5.63489,1.01371,1738.43,1714.92,0.32856,0.324118,0.6096,0.601358,0.0,Zn,Yes,Zn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AVETAY_clean,255.3
AWEWOP_clean,9.66818,6.8565,9.66161,1.11027,1532.43,1380.24,0.0,0.0,0.5908,0.532125,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AWEWOP_clean,1071.7
AWUPOZ_clean,18.42385,9.2554,18.42385,0.353418,1737.36,4915.87,0.0,0.0,0.8534,2.41471,0.0,"In,Mn",Yes,Mn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AWUPOZ_clean,191.3
AXIGAR_clean,6.07916,3.82644,6.07805,0.772367,2511.2,3251.3,0.0,0.0,0.6878,0.890509,0.0,Co,Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AXIGAR_clean,250.4
AXINAX_clean,19.26045,15.71248,19.26045,0.424639,1405.73,3310.41,0.0,0.0,0.8372,1.97156,0.0,Co,Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,AXINAX_clean,318.9
BABREE_clean,12.92538,6.29785,12.92538,0.898119,2356.63,2623.96,0.0,0.0,0.6828,0.760255,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BABREE_clean,1428.5
BADXAI_clean,6.25366,4.40633,6.25366,1.71483,758.25,442.172,0.0,0.0,0.4118,0.240141,0.0,Tb,Yes,Tb,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BADXAI_clean,845.3
BAKYIY_clean,7.70743,7.14284,7.70743,1.03845,1603.46,1544.09,0.0,0.0,0.586,0.564303,0.0,Mg,No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BAKYIY_clean,467.7
BEGDEY_clean,12.85123,4.25072,12.8502,1.1719,1647.66,1405.97,0.0,0.0,0.6212,0.530078,0.000170662,"Cu,Zn",Yes,"Cu,Zn",clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BEGDEY_clean,1710.9
BERQIA_clean,6.73458,3.84255,6.69761,1.14732,1673.47,1458.59,0.0,0.0,0.5966,0.519995,0.0,Cd,Yes,Cd,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BERQIA_clean,2815.8
BETDOV_clean,6.15975,4.21588,6.15598,1.35335,1572.21,1161.72,0.0,0.0,0.5314,0.392656,0.0,Gd,Yes,Gd,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BETDOV_clean,402.3
BETFOX_clean,5.13144,3.67825,5.11456,1.3623,1196.21,878.085,0.0,0.0,0.5018,0.368349,0.0,Ce,No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BETFOX_clean,383.9
BEWCUD_clean,11.43013,9.61646,11.40927,0.476468,2123.61,4456.97,0.0,0.0,0.8196,1.72016,0.0,Zn,Yes,Zn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BEWCUD_clean,169.2
BEWVEG_clean,6.48201,4.71475,6.48201,1.10737,1863.88,1683.16,0.0,0.0,0.6042,0.545619,0.0,"Cr,Mn",Yes,Mn,clean,N,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BEWVEG_clean,353.0
BEXTUV_clean,4.28323,3.79801,4.26635,1.30528,1237.19,947.835,0.0,0.0,0.5092,0.390108,0.0,Mn,Yes,Mn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BEXTUV_clean,789.1
BEXVAD01_clean,3.87179,3.50198,3.85722,1.36931,1031.87,753.568,0.0,0.0,0.5022,0.366754,0.0,Co,Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BEXVAD01_clean,501.3
BEXVAD_clean,4.05512,3.67488,4.05512,1.37514,1152.1,837.807,0.0,0.0,0.4946,0.359673,0.0,Co,Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BEXVAD_clean,610.3
BEXVIL_clean,8.76522,6.70231,8.74887,0.885188,2434.41,2750.17,0.0,0.0,0.7548,0.8527,0.0,Cd,Yes,Cd,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BEXVIL_clean,188.5
BIHBEB_clean,18.34605,17.1599,18.34605,0.724278,1666.73,2301.23,0.0,0.0,0.776,1.07141,0.0,"Cd,Cr",Yes,"Cd,Cr",clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BIHBEB_clean,583.4
BIJFAD_clean,8.3585,6.26342,8.18439,0.855984,1774.61,2073.18,0.0,0.0,0.6172,0.721042,0.0,"Zn,Ti",Yes,"Zn,Ti",clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BIJFAD_clean,389.9
BINMIW_clean,11.24986,10.49756,11.228,1.06367,1248.28,1173.56,0.0,0.0,0.5962,0.560513,0.0,Zn,Yes,Zn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BINMIW_clean,1066.1
BIPBAF_clean,10.29487,6.42172,10.29451,0.781793,2351.03,3007.23,0.0,0.0,0.7276,0.930682,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BIPBAF_clean,402.7
BIRGIU_clean,6.67557,4.28336,6.67557,1.36929,1467.6,1071.8,0.0,0.0,0.553,0.403858,0.0,Mn,Yes,Mn,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BIRGIU_clean,377.6
BIWSOQ_clean,15.33666,5.40917,6.36274,0.990293,1940.65,1959.67,0.0,0.0,0.6518,0.658189,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BIWSOQ_clean,490.4
BOHWOM_clean,6.30501,5.11273,6.30431,1.22479,1646.22,1344.09,0.0,0.0,0.5794,0.473062,0.0,Zr,Yes,Zr,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BOHWOM_clean,676.3
BORBEQ_clean,6.03525,3.97595,5.98504,1.10262,1309.44,1187.57,0.0,0.0,0.545,0.494276,0.0,"Na,Ni",No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BORBEQ_clean,338.6
BOSHIC_clean,11.35851,4.44127,11.35851,0.998372,1829.81,1832.79,0.0,0.0,0.6236,0.624617,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BOSHIC_clean,1406.0
BOWSOW_clean,5.38919,4.13551,5.38919,1.62989,1386.73,850.81,0.0,0.0,0.5466,0.33536,0.0,V,Yes,V,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BOWSOW_clean,471.8
BUCSAU_clean,4.50267,3.4845,4.50267,1.50793,539.251,357.61,100.546,66.6783,0.4734,0.31394,0.0,"Fe,Co",Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BUCSAU_clean,1067.3
BUCSIC01_clean,4.44124,3.57533,4.41189,1.50616,553.814,367.699,138.791,92.149,0.4836,0.321081,0.0,"Fe,Co",Yes,Co,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BUCSIC01_clean,1175.4
BUPDOH_clean,11.18608,5.4183,11.18608,0.930795,2344.47,2518.79,0.0,0.0,0.7156,0.768805,0.0,Cu,Yes,Cu,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BUPDOH_clean,951.8
BUVVIZ_clean,5.00001,3.6207,4.99072,1.72941,572.133,330.826,0.0,0.0,0.4138,0.239272,0.0,Tb,No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BUVVIZ_clean,470.6
BUVVOF_clean,4.68198,3.57584,4.68198,1.98004,493.025,248.998,0.0,0.0,0.4188,0.211511,0.0,Dy,Yes,Dy,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BUVVOF_clean,521.6
BUXTUL_clean,5.73333,4.06625,5.52883,1.24116,1652.17,1331.15,26.661,21.4807,0.5852,0.471494,0.0,Ag,Yes,Ag,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,,BUXTUL_clean,2070.7
c4dt02048k_c4dt02048k2_clean,4.85859,3.78197,4.84347,1.4363,661.212,460.357,0.0,0.0,0.4384,0.305229,0.0,Eu,Yes,Eu,clean,Y,N,Y,DISORDER,Y,ZOTKEA,Y,19/09/2014,10.1039/c4dt02048k,"1 SI, 3 Structure",ZOTKEA,NORXEZ,ZOTKAW,ZOTKEA,,,,,,,,,,,,,c4dt02048k_c4dt02048k2_clean,336.4
c5cc09935h_c5cc09935h2_clean,12.43011,5.54656,12.43011,1.34061,1862.24,1389.1,0.0,0.0,0.6814,0.508277,0.000596744,Zn,No, ,clean,Y,N,Y,DISORDER,Y,WUYNOV,Y,	02/12/2015,10.1039/c5cc09935h,"1 SI, 1 Structure",WUYNOV,,,,,,,,,,,,,,,,c5cc09935h_c5cc09935h2_clean,584.0
c5ce00931f_c5ce00931f2_clean,5.29408,4.17227,5.29408,1.81161,1362.6,752.15,0.0,0.0,0.5006,0.276328,0.0,Zn,Yes,Zn,clean,Y,N,Y,DISORDER,Y,VUKSEB,Y,17/06/2015,10.1039/c5ce00931f,"1 SI, 3 Structure",VUKSEB,VUKSEB,VUKSIF,VUKSOL,,,,,,,,,,,,,c5ce00931f_c5ce00931f2_clean,748.7
c5ce01790d_c5ce01790d1_clean,9.18977,4.55461,8.97719,2.09193,660.443,315.71,0.0,0.0,0.4192,0.20039,0.0,Eu,No, ,clean,Y,N,Y,DISORDER,N,,Y,08/09/2015,10.1039/c5ce01790d,"1 SI, 1 Structure",MUPLOA,,,,,,,,,,,,,,,,c5ce01790d_c5ce01790d1_clean,953.4
c5ce02503f_c5ce02503f2_clean,13.50319,5.63614,13.50319,1.78413,1087.4,609.485,289.45,162.236,0.5546,0.310852,0.0,"La,Ni",Yes,"La,Ni",clean,Y,N,Y,DISORDER,Y,TURBOY,Y,14/12/2015,10.1039/c5ce02503f,"1 SI, 7 Structure",TURBOY,LADDAY,LADDEC,LADDIG,LADRUG,LADSAN,TURBOY,TURBUE,,,,,,,,,c5ce02503f_c5ce02503f2_clean,11112.1
c5dt01100k_c5dt01100k2_clean,10.14478,9.16125,10.14478,1.64843,1361.9,826.183,0.0,0.0,0.588,0.356703,0.0,Cd,Yes,Cd,clean,Y,N,Y,DISORDER,N,,Y,02/03/2015,10.1039/c5dt01100k,"1 SI, 1 Structure",WUHMAP,,,,,,,,,,,,,,,,c5dt01100k_c5dt01100k2_clean,613.5
c5dt02651b_c5dt02651b2_clean,11.24702,10.84395,11.24702,1.63261,1033.92,633.289,0.0,0.0,0.5074,0.31079,0.0,Co,No, ,clean,Y,N,Y,DISORDER,N,,Y,07/07/2015,10.1039/c5dt02651b,"1 SI, 1 Structure",WUZBUQ,,,,,,,,,,,,,,,,c5dt02651b_c5dt02651b2_clean,374.7
c5dt03038b_c5dt03038b2_clean,6.32747,4.74814,6.26915,1.49819,1746.54,1165.77,0.0,0.0,0.584,0.389803,0.0,Cd,Yes,Cd,clean,Y,N,Y,DISORDER,Y,XUVQIQ,Y,21/10/2014,10.1039/c5dt03038b,"1 SI, 2 Structure",XUVQIQ,XUVQIQ,XUVQOW,,,,,,,,,,,,,,c5dt03038b_c5dt03038b2_clean,551.0
c5dt04943a_c5dt04943a2_clean,11.21193,6.39957,11.21193,0.759207,2393.65,3152.83,0.0,0.0,0.7392,0.973647,0.0,Cu,Yes,Cu,clean,Y,N,Y,DISORDER,Y,NAHHIQ,Y,15/01/2016,10.1039/c5dt04943a,"1 SI, 2 Structure",NAHHIQ,NAHHIQ,NAHHOW,,,,,,,,,,,,,,c5dt04943a_c5dt04943a2_clean,377.3
c5dt05023e_c5dt05023e2_clean,6.45831,4.45817,6.45831,1.05764,1467.29,1387.32,0.0,0.0,0.552,0.521916,0.0,Fe,Yes,Fe,clean,Y,N,Y,DISORDER,Y,WAHRIJ,Y,17/02/2016,10.1039/c5dt05023e,"1 SI, 2 Structure",WAHRIJ,WAHRIJ,WAHROP,,,,,,,,,,,,,,c5dt05023e_c5dt05023e2_clean,908.5
c5nj02236c_c5nj02236c2_clean,6.30027,4.16214,6.2999,1.32173,1286.33,973.214,0.0,0.0,0.5228,0.395541,0.0,Cd,No, ,clean,Y,N,Y,DISORDER,Y,SUZMEH,Y,24/11/2015,10.1039/c5nj02236c,"1 SI, 3 Structure",SUZMEH,SUZMEH,SUZMIL,,,,,,,,,,,,,,c5nj02236c_c5nj02236c2_clean,1229.2
c5nj03044g_c5nj03044g2_clean,5.37347,3.59404,5.37347,1.19457,1376.65,1152.42,0.0,0.0,0.5502,0.460583,0.0,Cd,No, ,clean,Y,N,Y,DISORDER,Y,XAKJEB,Y,21/12/2015,10.1039/c5nj03044g,"1 SI, 1 Structure",XAKJEB,,,,,,,,,,,,,,,,c5nj03044g_c5nj03044g2_clean,2058.5
c5qi00128e_c5qi00128e2_clean,6.58115,3.73125,6.58115,0.993282,1853.01,1865.55,0.0,0.0,0.582,0.585936,0.0,Fe,No, ,clean,Y,N,Y,DISORDER,Y,ZUQBOE,Y,22/07/2015,10.1039/c5qi00128e,"1 SI, 4 Structure",ZUQBOE,ZUQBOE,ZUQBUK,ZUQCAR,ZUQCEV,,,,,,,,,,,,c5qi00128e_c5qi00128e2_clean,1969.4
c5sc00614g_c5sc00614g2_clean,12.67478,4.17297,12.67478,1.23591,1899.73,1537.11,0.0,0.0,0.6104,0.493887,0.000647296,Y,No, ,clean,Y,N,Y,DISORDER,Y,LUHVUH,Y,17/02/2015,10.1039/c5sc00614g,"1 SI, 3 Structure",LUHVUH,LUHVUH,LUHWAO,LUHWES,,,,,,,,,,,,,c5sc00614g_c5sc00614g2_clean,4439.4
